battery_id,cycle_number,capacity_Ah,soc_rmse,soc_mae,soc_r2,soc_max_abs_error,voltage_rmse_V,voltage_mae_V,voltage_r2,voltage_max_abs_error_V
B0007,120,1.5339599193158786,0.14244510966799187,0.1241593925167442,0.7801322270962885,0.2354202092149625,0.22074011874417365,0.1739038913846557,0.381360747371176,1.1491002638449506
B0007,121,1.5391372798653098,0.1410339761986529,0.12290937096355138,0.7843707063049791,0.232852003919632,0.20693137489482719,0.16692578229216676,0.4080536517077874,0.9581283110894607
B0007,122,1.5236247972838737,0.14594544346630292,0.12723369412266272,0.7703061945373975,0.2406087791755049,0.21819127453839157,0.17273380145525669,0.3910220332134703,1.12611720922322
B0007,123,1.5135813035589147,0.14933929729382336,0.1301959935645708,0.7607483024199876,0.24558762049255098,0.21571061589493354,0.17310486495063337,0.3779852034329664,1.0389075959856053
B0007,124,1.5077850749847914,0.15113058645114386,0.1317467496728034,0.7550628161155972,0.2484805938453921,0.21624430972339923,0.17401662408451762,0.37214354387195514,1.0250690806174196
B0007,125,1.5031960676037333,0.1529246830684288,0.13334341801434166,0.7504308119545434,0.25080068597947636,0.2169212093442245,0.17478774813495965,0.36803542855212135,1.0266223294624717
B0007,126,1.497822059699588,0.15423702141000242,0.13444665369307093,0.7450508300697325,0.2534677847564956,0.21604239530286676,0.17475748554763587,0.36513735675546866,0.9915411082738834
B0007,127,1.492848534633516,0.15610272153505617,0.1360918077222612,0.7400847969292258,0.2559430112199915,0.21649041433840918,0.17561985614530468,0.35884722585968853,0.9817517078456901
B0007,128,1.492414389867026,0.1564128107158069,0.1363122576174389,0.7390285020661725,0.2561603068986906,0.21784599921390121,0.17786475556829273,0.34409547337099533,0.9631583752277448
B0007,129,1.487482776538081,0.15772985477370693,0.13749550846517802,0.7346940693392889,0.2586143253736871,0.22548267137226,0.18048363509684326,0.35421656274044355,1.1262108765044356
